4_1_100_100_0.01	mvcnn_vgg11	True	0.823750
4_1_100_100_0.01	mvcnn_vgg11	False	0.800000
8_2_50_50_0.01	mvcnn_vgg11	True	0.851250
8_2_50_50_0.01	mvcnn_vgg11	False	0.826250
